Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
853356,2019-12-16 00:33:43,571465035400,fraud_Auer-West,shopping_net,83.35,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,54dba2d5d7bcaba948675e44e41a9ccb,1355618023,43.627501,-108.869177,0
1209966,2020-05-20 19:15:17,4587577161160601,"fraud_Schiller, Blanda and Johnson",home,70.14,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,61ea36b5be7f6b7af310960fc9c412ea,1369077317,44.113178999999995,-69.999897,0
349352,2019-06-13 08:15:33,4550599031376731,fraud_Lynch Ltd,shopping_pos,9.58,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,f59d4b8fa836c8c88a9de83d54f0e8b4,1339575333,41.043362,-82.910802,0
321693,2019-06-03 03:19:51,2254917871818484,"fraud_Osinski, Ledner and Leuschke",grocery_pos,90.98,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,9e51f3839b92622fa71a508669a4ded2,1338693591,38.528291,-76.75554100000001,0
981822,2020-02-03 03:53:28,378858024506425,fraud_Corwin-Collins,gas_transport,76.57,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,0074c816dbf7229a5bea3bdfdf4e6541,1359863608,34.23949,-110.981051,0
1191774,2020-05-12 16:04:32,180031190491743,"fraud_Turcotte, McKenzie and Koss",entertainment,11.22,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,e2ada5074cfdab8a1caf83445f1eec6d,1368374672,30.17202,-87.266356,0
1002247,2020-02-15 18:03:12,2284059275940012,fraud_Zulauf LLC,personal_care,66.15,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,784ba0c70cd0e95feea3275174f253da,1360951392,39.341558,-84.82157099999999,0
920901,2019-12-30 20:30:08,213193596103206,fraud_Brown Inc,kids_pets,42.62,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,be209f8bc9821e34b8eabaadeb09d5f5,1356899408,46.557912,-85.08850699999999,0
693498,2019-10-22 20:33:59,4255397449664185994,fraud_Thiel Ltd,travel,3.6,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,f7250d9aa50ed6f70b0fc71ee97ff79b,1350938039,31.703363,-97.651777,0
758668,2019-11-20 20:30:50,30175986190993,"fraud_Crist, Jakubowski and Littel",home,8.89,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,2b55fcca5cc5bd8231dffafe8edd52ad,1353443450,48.29343,-95.208349,0
1202039,2020-05-17 19:26:20,36913587729122,fraud_Homenick LLC,personal_care,23.2,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,01e846f41d6ad1c9a2269f27cfb60809,1368818780,42.859013,-116.684943,0
110074,2019-03-04 01:03:02,2291163933867244,fraud_Klocko LLC,misc_net,16.79,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,b5aeab0fa4e8a8efd77551b81aeafaec,1330822982,34.485096999999996,-81.709873,0
860116,2019-12-17 07:59:40,377993105397617,fraud_Miller-Harris,misc_net,30.41,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,e72e66cf1f71d51fdec3b99d2550fb23,1355731180,45.449925,-88.472339,0
1082283,2020-03-25 07:20:13,4538566639857,fraud_Christiansen-Gusikowski,misc_pos,3.16,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",1967-05-28,e480dc3235c18c3d8eecd4dd0d9940b0,1364196013,40.544674,-73.388697,0
660440,2019-10-07 23:00:00,581293083266,fraud_Berge-Hills,kids_pets,50.18,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,f40bb0c2314436071c6b2782166a2ed5,1349650800,36.50148,-97.344498,0
637435,2019-09-28 17:29:22,4599285557366057,fraud_Schuppe LLC,entertainment,79.81,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,2e1c96aed200e2e47d90f07d1fb4f057,1348853362,37.868154,-96.877563,0
1228231,2020-05-27 18:29:53,30143713661454,fraud_Ernser-Feest,home,37.75,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,6c0bd43e8ad212b4710680473a786d9f,1369679393,49.392006,-96.622123,0
382387,2019-06-24 14:03:14,3524574586339330,fraud_Crooks and Sons,personal_care,250.93,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,e1c5c5cfe009006b34070fec8d502e36,1340546594,27.250589,-81.061593,0
1060439,2020-03-16 09:20:55,371284424780634,"fraud_Rippin, Kub and Mann",misc_net,1.95,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",1952-01-29,0f0ef833a7d8c8c77e2c5919f5d92697,1363425655,33.969753000000004,-101.977122,0
132818,2019-03-14 11:06:04,4502539526809429801,fraud_Bailey-Morar,grocery_pos,91.7,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,f286a99962e9875f9cab0a8cf6fa0004,1331723164,37.125122999999995,-91.676858,0
343615,2019-06-10 18:28:33,2305336922781618,"fraud_Windler, Goodwin and Kovacek",home,15.37,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,6e98c840c26310731a7d2a45f0eb5ccf,1339352913,40.201221,-92.432883,0
489996,2019-08-02 13:09:25,4198470814557,fraud_Kerluke-Abshire,shopping_net,4.68,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,624cdb5b0aa86442745b25a5c5856c8e,1343912965,41.295506,-96.297858,0
1130624,2020-04-15 15:11:32,6011679934075347,fraud_Pouros-Conroy,shopping_pos,38.52,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,7ef0e749b6e22babcd76e15730b8372a,1366038692,40.336271999999994,-105.952065,0
311562,2019-05-30 23:27:24,2254799658404120,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,58.05,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,df04c19b54e981d9cb38b03cbdfce637,1338420444,30.348249,-83.738321,0
562940,2019-08-27 15:27:15,3533012926413100,"fraud_Reinger, Weissnat and Strosin",food_dining,4.43,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,8936b5b0c4f62de8a9b34efd5b8ae72e,1346081235,42.551095,-74.22699399999999,0
1075906,2020-03-23 03:24:10,2233882705243596,fraud_Conroy-Cruickshank,gas_transport,66.6,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,cf7ef47439976157067208b1fd54fa56,1364009050,32.588699,-89.670703,0
351437,2019-06-14 05:10:03,3591919803438423,fraud_Padberg-Welch,grocery_pos,73.71,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,8d71d3bb1528915e1b9c1a83e344cba0,1339650603,28.683474,-80.600708,0
502786,2019-08-06 02:49:12,213198837352314,fraud_Jast Ltd,shopping_net,97.43,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,1991-02-03,0b6dc642da7cc945cd3186bc1b9b8cba,1344221352,37.371283,-98.40987,0
29052,2019-01-18 02:44:13,3582754887089201,fraud_Huels-Nolan,gas_transport,69.47,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,38d85571b536402a5ce660cc042390fa,1326854653,35.385661999999996,-93.999408,0
1198293,2020-05-16 03:59:12,3568255211412877,"fraud_Schaefer, Maggio and Daugherty",gas_transport,69.04,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,b70d4551335df9259148c722c54989a8,1368676752,41.409622,-85.545451,0
661123,2019-10-08 11:35:56,377113842678100,fraud_Koepp-Witting,grocery_pos,139.72,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,ce1dfd785554359d5c03243a6fcd7a17,1349696156,38.422346000000005,-74.808897,0
1116737,2020-04-09 21:12:02,30092964733035,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,128.85,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,4588d8651cd6e533baa854ff188207c5,1365541922,38.312396,-83.692229,0
738922,2019-11-11 17:05:13,3546897637165774,"fraud_Denesik, Powlowski and Pouros",home,68.53,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,08df4a4d4516f66bef041cbbc0065971,1352653513,30.946608,-96.880956,0
1267212,2020-06-10 08:27:50,4277232699798846,fraud_Huel-Langworth,misc_net,103.1,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,d15e6cb02dd0b48ad3d11bc832f3efad,1370852870,46.619343,-103.994775,0
193865,2019-04-10 00:41:30,4451952084362894,"fraud_Boehm, Block and Jakubowski",misc_pos,35.04,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,6b9b311bdc64105202df779a8c24ec12,1334018490,34.123945,-101.874817,0
1140750,2020-04-20 13:03:20,2256234701263057,"fraud_Yost, Schamberger and Windler",kids_pets,351.0,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,3fbc929065db9b215ef69cc8dc7d222f,1366463000,42.689947,-72.683184,0
1195469,2020-05-14 15:25:21,2712209726293386,fraud_Rau-Robel,kids_pets,238.89,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,be3dd8bd3a098056ef60e1f2639966b8,1368545121,30.202584,-91.459919,0
1222916,2020-05-25 23:13:37,213157767990030,fraud_Stoltenberg-Beatty,shopping_pos,9.37,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,efcaa5899a6257664cc9785766416734,1369523617,42.523956,-110.086603,0
684917,2019-10-19 15:44:04,3556613125071656,"fraud_Graham, Hegmann and Hammes",food_dining,16.98,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,62a14d10b0ce1541fa25f6b1672da808,1350661444,28.986305,-96.052962,0
373561,2019-06-22 03:15:39,30242921189660,fraud_Lemke-Gutmann,shopping_net,6.22,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,1958-04-06,70cc6471e779687fc871b32ac105d1f2,1340334939,46.36118,-84.235363,0
195047,2019-04-10 18:47:31,38199021865320,fraud_Fritsch and Sons,health_fitness,71.81,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,19e4c5c2ec6ff8c33d0ab66d4cb7161f,1334083651,42.565465,-72.724838,0
976187,2020-01-31 12:04:57,38530489946071,fraud_Hilpert-Conroy,kids_pets,51.18,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,a166f1ebea81b42a4bcd6dbff0fa1971,1359633897,34.102474,-81.022099,0
645925,2019-10-01 22:02:48,372382441451095,fraud_Cormier LLC,health_fitness,31.95,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,d54e3795760f158d657bcdfd1073f85f,1349128968,41.695412,-74.220261,0
573357,2019-08-31 20:44:50,6011366578560244,fraud_Bernier and Sons,kids_pets,99.85,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,f460688bd62c2000910a51a5d6da79af,1346445890,40.72852,-78.61835,0
71463,2019-02-11 20:00:59,4613314721966,"fraud_Turcotte, Batz and Buckridge",health_fitness,75.17,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,ec64600eb7dfcd07d6173d23b01d2607,1328990459,35.989913,-82.234139,0
384113,2019-06-24 23:15:27,38797410705641,"fraud_Lesch, D'Amore and Brown",food_dining,58.47,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,e72e7dba4d1db93a444cfd3b1342cfe4,1340579727,41.985812,-74.75816999999999,0
1227710,2020-05-27 12:52:20,4640395708703,"fraud_Pouros, Walker and Spencer",kids_pets,1.78,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,b267311b46d85b3726216c21f9599a58,1369659140,29.971312,-92.598047,0
563204,2019-08-27 18:03:37,3527536963490470,fraud_Windler LLC,kids_pets,12.36,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,f76eca4c8e35183ccede71e6df7f966c,1346090617,32.00626,-82.032617,0
894061,2019-12-25 06:18:35,4229733778084049,"fraud_Christiansen, Goyette and Schamberger",gas_transport,56.25,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,d21812738ae11cc119e284404b4aca2e,1356416315,37.997826,-86.667963,0
600015,2019-09-11 23:46:35,3533742182628021,fraud_Kub-Heaney,health_fitness,8.76,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,91b3f6af3fb906c9cf1bcdc6b6f77fd8,1347407195,32.529573,-80.582636,0
612539,2019-09-16 22:25:10,4247921790666,"fraud_Cronin, Kshlerin and Weber",health_fitness,226.58,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,89cf77b74d259eb4fbe0ceaa85809057,1347834310,39.415758,-83.30017600000001,0
1283932,2020-06-16 08:03:01,2713913904780408,"fraud_Lakin, Ferry and Beatty",food_dining,79.6,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,df7b7803ca264d7e1552c4c5db0cd715,1371369781,33.084165000000006,-91.230211,0
1145807,2020-04-22 04:09:54,180069253480336,"fraud_Schaefer, McGlynn and Bosco",gas_transport,77.27,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,86d3dd786d56f3a57c2ac9704e0be924,1366603794,41.409151,-78.214107,0
521176,2019-08-12 17:33:19,6011893664860915,fraud_Swift PLC,kids_pets,104.45,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,c6249dd8feb1cd5f629ff991d6260651,1344792799,39.840932,-104.97252,0
196792,2019-04-11 17:52:01,4939976756738216,fraud_Waelchi Inc,kids_pets,196.45,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,a25b1b69bc0cbc5c694284b35237d94a,1334166721,27.410357,-98.66108,0
1294977,2020-06-20 21:29:46,6011652924285713,fraud_Predovic Inc,shopping_net,1.16,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,96396a98f68660c5542a808edc50ff4f,1371763786,37.69228,-91.914016,0
159249,2019-03-25 15:26:26,4018105808392773675,fraud_Morissette-Schaefer,personal_care,116.1,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,71eee22165d78c9396ddeba762765876,1332689186,40.631938,-73.808791,0
1261433,2020-06-08 17:01:20,3551217896304745,"fraud_Altenwerth, Cartwright and Koss",shopping_net,38.94,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,3e0ee4463acb218d1a46b78be0c8e8cc,1370710880,44.388653999999995,-75.168901,0
242185,2019-05-01 13:27:42,4503101193493052864,"fraud_Crist, Jakubowski and Littel",home,31.19,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,c736581fe2a952b5ab44bc13ca44391f,1335878862,27.742518,-81.826761,0
806796,2019-12-06 04:52:27,180084576295055,fraud_Bins-Rice,gas_transport,50.66,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,6a9a3dd68f8b92217804918176626e3e,1354769547,27.901056,-96.66518,0
241659,2019-05-01 04:50:12,344709867813900,fraud_Rowe-Vandervort,grocery_net,55.5,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,c0d9383bf269bbb2316a5a146fda65cc,1335847812,26.546061,-80.62662900000001,0
37368,2019-01-22 15:45:08,4951647200979051,fraud_Hermann and Sons,shopping_pos,2.77,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,9931b753f91832e2d72b7ab03d0d9db9,1327247108,38.35852,-89.141666,0
463590,2019-07-23 12:29:34,349612764943496,fraud_Harris Group,food_dining,59.13,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,5247e5a9ccae3f4484e5d7b7e63697de,1343046574,37.526532,-83.983508,0
34994,2019-01-21 15:26:18,30428204673351,fraud_Ernser-Feest,home,83.5,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,b61d75274cd1beef14ace9bc308cebaf,1327159578,40.102899,-75.577562,0
1156991,2020-04-27 16:12:42,4430881574719618,"fraud_Larkin, Stracke and Greenfelder",entertainment,155.51,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,a136f0e08d163b852f60e451cdfa2548,1367079162,39.624705,-107.464955,0
262797,2019-05-11 03:38:12,4810839835482794272,fraud_Kutch-Hegmann,grocery_net,17.95,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,1a65a24a6cb3ed1a30fd25ed17c4ee99,1336707492,37.583532,-93.493183,0
139139,2019-03-17 06:01:57,6534628260579800,"fraud_Zieme, Bode and Dooley",gas_transport,60.04,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,3e1a76954700d9f222318d610634133b,1331964117,43.500191,-73.220117,0
998729,2020-02-13 13:50:53,4716561796955522,"fraud_Bins, Balistreri and Beatty",shopping_pos,6.61,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,5c49763340dca7a48e80954ab1f0d64f,1360763453,48.445592,-111.946398,0
86512,2019-02-20 08:30:31,4424338559877976,fraud_Kutch LLC,gas_transport,55.64,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,f54e6b756158248f89caa603c5bd3ec3,1329726631,40.948802,-83.093329,0
492374,2019-08-03 09:21:24,4128730454058057622,fraud_Bins-Rice,gas_transport,85.97,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,bbcbdf72e27fc8bf03cb07470e426ff8,1343985684,32.241463,-95.028366,0
786116,2019-12-01 11:30:57,377993105397617,fraud_Brown PLC,misc_net,163.62,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,b45e361ce6e3a80b3b8f6c15a371ebc5,1354361457,45.230652,-88.643805,0
1084788,2020-03-26 20:46:17,4878364946692291,"fraud_Hoppe, Harris and Bednar",entertainment,100.52,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,50535,42.4483,-95.1726,885,"Pilot, airline",1949-08-14,568f93c81cc2ab47c7062eee9089d5c1,1364330777,42.473437,-95.825841,0
412248,2019-07-05 23:31:04,4613314721966,fraud_Erdman-Durgan,health_fitness,73.23,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,b6ef3f48f6cfdd158cfc8166eed456d0,1341531064,35.006541999999996,-80.804459,0
583918,2019-09-04 17:57:24,6011231546538393,fraud_Maggio-Fahey,misc_pos,11.95,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,40d8050ed185393be51ad306e1215d29,1346781444,41.667312,-73.450164,0
1196546,2020-05-15 05:22:58,180036456789979,fraud_Rempel PLC,grocery_net,42.58,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,be88cf7f5c31038103f1f1479e0076cc,1368595378,42.784971,-90.127424,0
1290754,2020-06-19 02:44:08,4239552724014407,fraud_Bauch-Raynor,grocery_pos,77.14,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,076e4c879d29bfd25593d4a0dcdf883e,1371609848,40.848816,-85.229669,0
959013,2020-01-20 16:11:44,4149238353975790,fraud_Swift PLC,kids_pets,43.97,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,b7be4f132681cd53c24d2fe3f7f04673,1358698304,39.691358,-80.34786899999999,0
730755,2019-11-08 20:08:27,342319985983023,fraud_Kihn-Schuster,food_dining,53.25,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,513aa5c24fbf8e60d22537f28f8779c8,1352405307,42.139568,-73.916713,0
121231,2019-03-09 12:52:57,341542810616333,"fraud_Becker, Harris and Harvey",personal_care,87.9,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,e440928a366f4308fd97d7ae6dec5d47,1331297577,38.205432,-93.20553,0
998489,2020-02-13 09:27:01,4586810168620942,fraud_Cartwright-Harris,grocery_pos,33.86,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,f50ba3d1d75dfbd05a0bb6a0d72e0f12,1360747621,32.693611,-79.896863,0
501643,2019-08-05 18:55:34,180046165512893,"fraud_Schoen, Nienow and Bauch",personal_care,89.72,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,efe14d037daa02fd9ccb1cff31fac60f,1344192934,44.06838,-122.799119,0
173614,2019-04-01 02:40:59,4586260469584,fraud_Boyer PLC,misc_pos,3.37,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,e15ba0d0d5b2200840039060be1613bf,1333248059,40.324412,-94.35792,0
313375,2019-05-31 19:23:59,30501624614310,fraud_Champlin-Casper,home,12.36,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,318637954c9afdadb355790f8f9401ea,1338492239,32.317347999999996,-80.90515500000001,0
904271,2019-12-28 01:24:14,6595970453799027,fraud_Marks Inc,gas_transport,98.71,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,cc561620c02b201b79d166158fe4b7f5,1356657854,41.332577,-74.831243,0
1093079,2020-03-30 14:38:44,676118385837,fraud_Romaguera Ltd,health_fitness,6.24,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,8073f2edc25845d31248538aafa2882e,1364654324,45.586812,-123.301921,0
663009,2019-10-09 16:06:13,4640395708703,fraud_Botsford PLC,home,186.44,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,91ae7bf95f6b97c909ba3fe7294cf941,1349798773,30.971577000000003,-92.027211,0
1047140,2020-03-10 04:21:38,4070511711385545,fraud_Hackett-Lueilwitz,grocery_pos,94.38,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,8b26bba3290e8158be1e20bd07cf2bbb,1362889298,29.975334000000004,-98.06432,0
1227913,2020-05-27 15:06:55,676173792455,fraud_Gottlieb Group,kids_pets,275.1,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,b5b07fcc034bf844e97267763d2ba749,1369667215,34.407646,-118.043913,0
1082668,2020-03-25 13:50:49,375082648741747,fraud_Larson-Moen,entertainment,63.68,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,d55dcf223aa8fcbdc711b437849476a2,1364219449,46.775512,-97.08633,0
677088,2019-10-15 12:28:02,340953839692349,fraud_Hills-Witting,shopping_net,1.35,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,ec61b0dbdee4b71a59f9cd2140d55226,1350304082,42.775222,-82.383873,0
